year_week_iso,reporting_country,num_doses_recv,num_doses_exported,first_dose,first_dose_refused,second_dose,unknown_dose,target_group,vaccine
02/01/2022,MA,9650,1490,5309,3,445,33,Age<18,COM
02/01/2022,MA,1257,8539,339,18,218,79,Age<18,CVAC
02/01/2022,MA,7250,7935,7408,13,158,35,Age<18,JANSS
02/01/2022,MA,2583,5188,3936,88,979,88,Age<18,HAYATVAC
02/01/2022,MA,9561,2844,1904,72,662,4,Age<18,MOD
02/01/2022,MA,5934,1227,4431,99,870,79,Age<18,NVX
02/01/2022,MA,3395,2554,5139,52,204,58,Age<18,NVXD
02/01/2022,MA,6259,1540,3915,30,422,46,Age<18,QAZVAQ
02/01/2022,MA,7770,9403,4682,82,223,87,Age<18,SGSK
02/01/2022,MA,5140,3503,4510,54,342,67,Age<18,SIICOV
02/01/2022,MA,6582,5296,5664,55,237,25,Age<18,SIN
02/01/2022,MA,3276,2294,4247,77,986,4,Age<18,SPU
02/01/2022,MA,342,109,535,11,363,57,Age<18,SPUL
02/01/2022,MA,9772,3990,5164,28,809,70,Age<18,SRCVB
02/01/2022,MA,6616,3220,5836,95,332,90,Age<18,WUCNBG
02/01/2022,MA,6095,2126,7614,47,829,24,Age<18,CNBG
02/01/2022,MA,5339,5064,5098,41,157,68,Age<18,UNK
02/01/2022,MA,507,7502,7314,18,352,92,Age<18,ZFUZ
02/01/2022,MA,7927,9311,9973,35,70,37,HCW,AZ
02/01/2022,MA,2761,6344,1755,84,751,20,HCW,BECNBG
02/01/2022,MA,1102,24,4627,2,760,48,HCW,BHACOV
02/01/2022,MA,4967,7491,5110,24,612,60,HCW,CHU
02/01/2022,MA,9075,6211,5675,90,287,18,HCW,COM
02/01/2022,MA,157,7123,3535,34,278,7,HCW,CVAC
02/01/2022,MA,9964,8053,5451,33,16,8,HCW,JANSS
02/01/2022,MA,5426,1528,6428,37,545,83,HCW,HAYATVAC
02/01/2022,MA,4809,2562,6432,37,744,10,HCW,MOD
02/01/2022,MA,9147,727,8633,89,194,34,HCW,NVX
02/01/2022,MA,2130,1002,1877,9,284,65,HCW,NVXD
02/01/2022,MA,4891,9627,8189,96,763,55,HCW,QAZVAQ
02/01/2022,MA,9870,1294,6661,61,629,19,HCW,SGSK
02/01/2022,MA,9178,2358,6419,26,55,80,HCW,SIICOV
02/01/2022,MA,846,9023,1248,11,853,76,HCW,SIN
02/01/2022,MA,1376,7465,5939,66,747,32,HCW,SPU
02/01/2022,MA,2331,8632,2247,93,356,27,HCW,SPUL
02/01/2022,MA,5038,1618,7642,3,655,48,HCW,SRCVB
02/01/2022,MA,2401,1156,7539,9,228,6,HCW,WUCNBG
02/01/2022,MA,459,656,1307,38,364,91,HCW,CNBG
02/01/2022,MA,777,4894,9306,16,144,63,HCW,UNK
02/01/2022,MA,6546,7751,4784,68,197,75,HCW,ZFUZ
02/01/2022,MA,2260,4410,2804,84,791,16,LTCF,AZ
02/01/2022,MA,6424,9734,1693,50,166,92,LTCF,BECNBG
02/01/2022,MA,1617,3130,3811,27,759,55,LTCF,BHACOV
02/01/2022,MA,2363,8461,243,84,299,65,LTCF,CHU
02/01/2022,MA,6732,1761,2648,56,834,48,LTCF,COM
02/01/2022,MA,7324,8047,9414,76,632,29,LTCF,CVAC
02/01/2022,MA,5777,1999,7113,87,61,93,LTCF,JANSS
02/01/2022,MA,9483,4596,7838,23,911,35,LTCF,HAYATVAC
02/01/2022,MA,8384,9776,1248,85,101,32,LTCF,MOD
02/01/2022,MA,8211,8200,6648,84,532,96,LTCF,NVX
02/01/2022,MA,8503,92,3250,32,675,96,LTCF,NVXD
02/01/2022,MA,9233,4983,7227,97,741,62,LTCF,QAZVAQ
02/01/2022,MA,6488,1588,9875,90,990,42,LTCF,SGSK
02/01/2022,MA,929,2243,4060,76,81,76,LTCF,SIICOV
02/01/2022,MA,2886,2109,314,24,876,61,LTCF,SIN
02/01/2022,MA,1754,4451,9956,37,284,86,LTCF,SPU
02/01/2022,MA,5249,6292,2361,51,49,6,LTCF,SPUL
02/01/2022,MA,275,5103,4347,56,935,1,LTCF,SRCVB
02/01/2022,MA,2040,224,146,32,197,97,LTCF,WUCNBG
02/01/2022,MA,6924,3774,8023,49,259,6,LTCF,CNBG
02/01/2022,MA,5602,5492,2887,92,793,9,LTCF,UNK
02/01/2022,MA,2141,7083,997,43,817,44,LTCF,ZFUZ
02/01/2022,MA,4847,1751,3242,43,814,10,Age0_4,AZ
02/01/2022,MA,8635,5499,9408,2,244,2,Age0_4,BECNBG
02/01/2022,MA,4191,1356,6800,81,402,20,Age0_4,BHACOV
02/01/2022,MA,3006,8779,5886,90,538,52,Age0_4,CHU
02/01/2022,MA,9009,3358,6115,4,359,25,Age0_4,COM
02/01/2022,MA,5330,4967,5605,40,963,17,Age0_4,CVAC
02/01/2022,MA,5008,2532,3604,89,390,60,Age0_4,JANSS
02/01/2022,MA,4946,1850,6288,62,566,24,Age0_4,HAYATVAC
02/01/2022,MA,7468,2035,3384,9,897,72,Age0_4,MOD
02/01/2022,MA,7530,6675,3497,99,928,27,Age0_4,NVX
02/01/2022,MA,4945,3489,3581,3,203,88,Age0_4,NVXD
02/01/2022,MA,6769,5702,3383,68,828,85,Age0_4,QAZVAQ
02/01/2022,MA,1111,8029,5698,86,970,33,Age0_4,SGSK
02/01/2022,MA,1429,7259,4004,29,495,54,Age0_4,SIICOV
02/01/2022,MA,2224,9304,4251,45,921,81,Age0_4,SIN
02/01/2022,MA,618,8084,5172,23,503,58,Age0_4,SPU
02/01/2022,MA,2487,6375,9834,17,663,89,Age0_4,SPUL
02/01/2022,MA,5331,9047,689,99,631,94,Age0_4,SRCVB
02/01/2022,MA,1418,2596,1970,80,789,66,Age0_4,WUCNBG
02/01/2022,MA,6854,8259,9903,1,116,5,Age0_4,CNBG
02/01/2022,MA,2622,3193,6357,58,349,67,Age0_4,UNK
02/01/2022,MA,2166,5601,5149,1,409,66,Age0_4,ZFUZ
02/01/2022,MA,3006,7884,1207,41,651,96,Age5_9,AZ
02/01/2022,MA,9891,5346,5780,56,733,18,Age5_9,BECNBG
02/01/2022,MA,7364,2822,4426,3,112,88,Age5_9,BHACOV
02/01/2022,MA,9236,4857,7032,0,38,53,Age5_9,CHU
02/01/2022,MA,6409,9982,7053,64,952,64,Age5_9,COM
02/01/2022,MA,5568,1603,4509,19,357,21,Age5_9,CVAC
02/01/2022,MA,878,6199,1410,38,419,53,Age5_9,JANSS
02/01/2022,MA,2097,6923,9225,81,919,62,Age5_9,HAYATVAC
02/01/2022,MA,2204,6169,6839,88,297,48,Age5_9,MOD
02/01/2022,MA,6722,7787,9249,62,215,24,Age5_9,NVX
02/01/2022,MA,8871,3147,2578,38,479,46,Age5_9,NVXD
02/01/2022,MA,4247,8560,9271,94,484,72,Age5_9,QAZVAQ
02/01/2022,MA,4579,4536,9144,74,403,70,Age5_9,SGSK
02/01/2022,MA,8629,5512,931,50,392,100,Age5_9,SIICOV
02/01/2022,MA,902,949,2859,22,638,61,Age5_9,SIN
02/01/2022,MA,7568,1756,1975,59,733,45,Age5_9,SPU
02/01/2022,MA,6512,8291,6572,19,165,86,Age5_9,SPUL
02/01/2022,MA,5507,2956,3124,20,904,17,Age5_9,SRCVB
02/01/2022,MA,3977,4616,5102,61,744,89,Age5_9,WUCNBG
02/01/2022,MA,3817,2841,2236,25,893,55,Age5_9,CNBG
02/01/2022,MA,2732,9443,7913,45,645,9,Age5_9,UNK
02/01/2022,MA,3622,5559,4747,26,562,25,Age5_9,ZFUZ
02/01/2022,MA,7046,5974,2275,11,925,13,Age10_14,AZ
02/01/2022,MA,5651,5923,6082,53,299,24,Age10_14,BECNBG
02/01/2022,MA,84,2642,2477,3,629,3,Age10_14,BHACOV
02/01/2022,MA,1651,6207,7183,98,752,1,Age10_14,CHU
02/01/2022,MA,4043,4423,9021,18,515,39,Age10_14,COM
02/01/2022,MA,1364,2071,9652,0,105,57,Age10_14,CVAC
02/01/2022,MA,336,1606,2764,53,242,43,Age10_14,JANSS
02/01/2022,MA,6380,5676,817,65,365,5,Age10_14,HAYATVAC
02/01/2022,MA,9919,5488,7799,26,9,26,Age10_14,MOD
02/01/2022,MA,1839,4534,1435,6,547,13,Age10_14,NVX
02/01/2022,MA,6506,1235,9911,68,25,32,Age10_14,NVXD
02/01/2022,MA,4297,725,3285,36,917,0,Age10_14,QAZVAQ
02/01/2022,MA,1579,4512,1197,50,31,3,Age10_14,SGSK
02/01/2022,MA,5791,7896,3669,71,711,1,Age10_14,SIICOV
02/01/2022,MA,1889,3840,7407,67,311,51,Age10_14,SIN
02/01/2022,MA,6365,5508,351,4,254,100,Age10_14,SPU
02/01/2022,MA,1680,1163,4892,96,603,20,Age10_14,SPUL
02/01/2022,MA,8671,7252,5860,15,324,50,Age10_14,SRCVB
02/01/2022,MA,8114,8340,6963,81,951,93,Age10_14,WUCNBG
02/01/2022,MA,7839,2253,8971,3,923,28,Age10_14,CNBG
02/01/2022,MA,5893,6659,8101,64,418,80,Age10_14,UNK
02/01/2022,MA,6827,3726,4809,16,636,43,Age10_14,ZFUZ
02/01/2022,MA,2544,1198,9098,69,282,44,Age15_17,AZ
02/01/2022,MA,9297,9920,773,15,482,58,Age15_17,BECNBG
02/01/2022,MA,2042,5689,2517,28,395,54,Age15_17,BHACOV
02/01/2022,MA,2712,747,200,93,223,35,Age15_17,CHU
02/01/2022,MA,8840,556,183,31,889,8,Age15_17,COM
02/01/2022,MA,8204,1453,2927,7,586,68,Age15_17,CVAC
02/01/2022,MA,4505,4905,2630,49,835,28,Age15_17,JANSS
02/01/2022,MA,7772,2258,4687,39,676,43,Age15_17,HAYATVAC
02/01/2022,MA,4710,1152,6029,52,759,0,Age15_17,MOD
02/01/2022,MA,4859,56,8417,11,66,41,Age15_17,NVX
02/01/2022,MA,7187,7112,168,63,286,35,Age15_17,NVXD
02/01/2022,MA,6672,232,5855,25,182,96,Age15_17,QAZVAQ
02/01/2022,MA,8706,3223,4944,32,57,66,Age15_17,SGSK
02/01/2022,MA,3165,2626,4459,21,766,47,Age15_17,SIICOV
02/01/2022,MA,949,5505,9794,48,195,85,Age15_17,SIN
02/01/2022,MA,1573,5959,2755,62,125,25,Age15_17,SPU
02/01/2022,MA,8347,4292,1936,79,393,41,Age15_17,SPUL
02/01/2022,MA,7363,9437,5418,25,268,15,Age15_17,SRCVB
02/01/2022,MA,2884,2566,3408,36,585,24,Age15_17,WUCNBG
02/01/2022,MA,6916,2614,5116,69,326,98,Age15_17,CNBG
02/01/2022,MA,1666,5192,8155,23,500,92,Age15_17,UNK
02/01/2022,MA,3243,1355,2709,9,556,72,Age15_17,ZFUZ
02/01/2022,MA,2441,834,8662,59,339,3,Age18_24,AZ
02/01/2022,MA,605,6730,7610,17,449,39,Age18_24,BECNBG
02/01/2022,MA,318,7148,1138,87,531,55,Age18_24,BHACOV
02/01/2022,MA,472,8673,5167,43,982,28,Age18_24,CHU
02/01/2022,MA,5192,8321,621,7,231,42,Age18_24,COM
02/01/2022,MA,3427,6154,5745,25,636,7,Age18_24,CVAC
02/01/2022,MA,4055,9665,6750,66,56,96,Age18_24,JANSS
02/01/2022,MA,6084,8085,2691,9,969,3,Age18_24,HAYATVAC
02/01/2022,MA,6100,8454,7878,94,503,43,Age18_24,MOD
02/01/2022,MA,6109,809,7294,18,868,34,Age18_24,NVX
02/01/2022,MA,5809,7320,2356,28,687,40,Age18_24,NVXD
02/01/2022,MA,6586,6000,826,95,858,12,Age18_24,QAZVAQ
02/01/2022,MA,2308,8141,1617,98,331,7,Age18_24,SGSK
02/01/2022,MA,7093,4724,992,57,248,43,Age18_24,SIICOV
02/01/2022,MA,5729,622,8132,26,623,35,Age18_24,SIN
02/01/2022,MA,6071,7284,4726,58,361,41,Age18_24,SPU
02/01/2022,MA,4553,8872,6286,62,572,25,Age18_24,SPUL
02/01/2022,MA,3694,3298,2756,38,123,20,Age18_24,SRCVB
02/01/2022,MA,2459,5986,7503,21,841,21,Age18_24,WUCNBG
02/01/2022,MA,2370,2638,595,78,864,84,Age18_24,CNBG
02/01/2022,MA,2382,7864,3286,95,230,58,Age18_24,UNK
02/01/2022,MA,7823,3198,7905,40,87,48,Age18_24,ZFUZ
02/01/2022,MA,5648,1307,4792,88,854,27,Age25_49,AZ
02/01/2022,MA,61,6074,9927,23,125,36,Age25_49,BECNBG
02/01/2022,MA,4412,1977,9655,76,479,0,Age25_49,BHACOV
02/01/2022,MA,3577,5530,6329,65,998,63,Age25_49,CHU
02/01/2022,MA,9583,8497,7579,76,530,78,Age25_49,COM
02/01/2022,MA,3114,8587,1248,7,927,40,Age25_49,CVAC
02/01/2022,MA,206,1804,4811,17,598,79,Age25_49,JANSS
02/01/2022,MA,971,4781,917,93,443,20,Age25_49,HAYATVAC
02/01/2022,MA,5700,5713,5947,91,193,68,Age25_49,MOD
02/01/2022,MA,2551,9693,6957,36,769,74,Age25_49,NVX
02/01/2022,MA,8357,1601,5629,98,695,90,Age25_49,NVXD
02/01/2022,MA,2123,2364,5934,63,584,66,Age25_49,QAZVAQ
02/01/2022,MA,365,6319,1019,94,524,55,Age25_49,SGSK
02/01/2022,MA,3912,1992,7840,43,852,97,Age25_49,SIICOV
02/01/2022,MA,1360,5398,11,82,26,5,Age25_49,SIN
02/01/2022,MA,5172,4064,7611,77,288,78,Age25_49,SPU
02/01/2022,MA,5752,993,2404,20,210,46,Age25_49,SPUL
02/01/2022,MA,6390,5596,8986,8,616,19,Age25_49,SRCVB
02/01/2022,MA,3104,1630,4316,15,994,97,Age25_49,WUCNBG
02/01/2022,MA,1160,3672,3685,94,185,96,Age25_49,CNBG
02/01/2022,MA,7676,7844,6609,11,437,63,Age25_49,UNK
02/01/2022,MA,625,6690,7028,40,900,79,Age25_49,ZFUZ
02/01/2022,MA,4134,877,8018,77,198,72,Age50_59,AZ
02/01/2022,MA,970,9013,2378,26,897,89,Age50_59,BECNBG
02/01/2022,MA,5023,3606,511,4,521,50,Age50_59,BHACOV
02/01/2022,MA,7646,5486,6017,93,206,67,Age50_59,CHU
02/01/2022,MA,8997,8906,8033,37,197,71,Age50_59,COM
02/01/2022,MA,6565,5901,7010,55,553,24,Age50_59,CVAC
02/01/2022,MA,8404,3676,1417,29,801,7,Age50_59,JANSS
02/01/2022,MA,9123,8513,994,6,828,86,Age50_59,HAYATVAC
02/01/2022,MA,6388,8304,2799,82,999,89,Age50_59,MOD
02/01/2022,MA,4013,2287,5011,77,239,42,Age50_59,NVX
02/01/2022,MA,9107,4765,1808,57,367,26,Age50_59,NVXD
02/01/2022,MA,8143,2586,823,77,35,38,Age50_59,QAZVAQ
02/01/2022,MA,2147,9118,1422,18,761,24,Age50_59,SGSK
02/01/2022,MA,612,6910,5672,0,375,46,Age50_59,SIICOV
02/01/2022,MA,9863,2992,8684,45,432,100,Age50_59,SIN
02/01/2022,MA,8766,5168,8590,77,187,73,Age50_59,SPU
02/01/2022,MA,4509,4694,7408,42,517,57,Age50_59,SPUL
02/01/2022,MA,8931,4147,6746,38,187,100,Age50_59,SRCVB
02/01/2022,MA,9462,4178,4539,76,29,72,Age50_59,WUCNBG
02/01/2022,MA,4695,8466,4297,83,348,39,Age50_59,CNBG
02/01/2022,MA,2062,860,2088,57,104,27,Age50_59,UNK
02/01/2022,MA,1424,1422,102,70,922,80,Age50_59,ZFUZ
02/01/2022,MA,6420,3873,7809,88,211,40,Age60_69,AZ
02/01/2022,MA,1837,1097,7105,28,290,31,Age60_69,BECNBG
02/01/2022,MA,7677,2783,3881,30,597,55,Age60_69,BHACOV
02/01/2022,MA,6900,5626,6315,40,687,97,Age60_69,CHU
02/01/2022,MA,4155,4222,9107,77,163,46,Age60_69,COM
02/01/2022,MA,483,8503,3700,54,907,78,Age60_69,CVAC
02/01/2022,MA,1477,521,8317,91,564,90,Age60_69,JANSS
02/01/2022,MA,9304,8758,4830,12,242,15,Age60_69,HAYATVAC
02/01/2022,MA,661,6339,8609,91,426,11,Age60_69,MOD
02/01/2022,MA,3811,9968,4089,88,470,25,Age60_69,NVX
02/01/2022,MA,2362,7757,9281,62,134,10,Age60_69,NVXD
02/01/2022,MA,5295,6052,838,2,118,5,Age60_69,QAZVAQ
02/01/2022,MA,8482,3708,7493,17,865,54,Age60_69,SGSK
02/01/2022,MA,54,2673,3381,11,41,95,Age60_69,SIICOV
02/01/2022,MA,6802,5564,8104,8,367,4,Age60_69,SIN
02/01/2022,MA,2898,7957,2478,97,452,92,Age60_69,SPU
02/01/2022,MA,9066,2489,9034,16,601,74,Age60_69,SPUL
02/01/2022,MA,9874,5907,1527,1,137,97,Age60_69,SRCVB
02/01/2022,MA,9523,1804,5876,75,84,27,Age60_69,WUCNBG
02/01/2022,MA,3950,306,7303,28,483,3,Age60_69,CNBG
02/01/2022,MA,6094,1150,7861,11,14,81,Age60_69,UNK
02/01/2022,MA,18,6774,3636,21,64,49,Age60_69,ZFUZ
02/01/2022,MA,1299,3239,3414,40,188,79,Age70_79,AZ
02/01/2022,MA,4105,8559,4803,8,777,42,Age70_79,BECNBG
02/01/2022,MA,2060,9566,8476,30,728,85,Age70_79,BHACOV
02/01/2022,MA,679,8706,7404,11,684,43,Age70_79,CHU
02/01/2022,MA,3382,7429,6276,2,924,85,Age70_79,COM
02/01/2022,MA,9629,6528,4565,44,958,18,Age70_79,CVAC
02/01/2022,MA,1576,305,1232,52,454,29,Age70_79,JANSS
02/01/2022,MA,2979,6968,5705,11,286,75,Age70_79,HAYATVAC
02/01/2022,MA,4740,7143,3881,90,846,60,Age70_79,MOD
02/01/2022,MA,5006,2861,2191,79,7,34,Age70_79,NVX
02/01/2022,MA,6092,1722,3735,3,716,15,Age70_79,NVXD
02/01/2022,MA,5596,8227,350,33,541,52,Age70_79,QAZVAQ
02/01/2022,MA,4174,4158,8938,27,673,66,Age70_79,SGSK
02/01/2022,MA,1256,7001,8615,81,374,65,Age70_79,SIICOV
02/01/2022,MA,1881,2610,7940,57,515,53,Age70_79,SIN
02/01/2022,MA,529,7148,8687,73,180,86,Age70_79,SPU
02/01/2022,MA,4706,8982,653,37,38,94,Age70_79,SPUL
02/01/2022,MA,4305,4557,5092,47,690,15,Age70_79,SRCVB
02/01/2022,MA,224,3584,1289,69,605,62,Age70_79,WUCNBG
02/01/2022,MA,355,7274,4691,39,349,33,Age70_79,CNBG
02/01/2022,MA,1927,5730,8360,67,972,64,Age70_79,UNK
02/01/2022,MA,8094,6170,49,22,613,50,Age70_79,ZFUZ
02/01/2022,MA,5051,5180,7767,42,788,1,Age80+,AZ
02/01/2022,MA,3264,2099,5529,68,464,72,Age80+,BECNBG
02/01/2022,MA,1292,4409,1653,6,245,7,Age80+,BHACOV
02/01/2022,MA,9331,5346,7972,74,344,86,Age80+,CHU
02/01/2022,MA,2004,5882,9657,85,770,3,Age80+,COM
02/01/2022,MA,7203,2182,6442,26,348,26,Age80+,CVAC
02/01/2022,MA,7220,6341,2871,62,301,77,Age80+,JANSS
02/01/2022,MA,7525,4873,4641,11,67,68,Age80+,HAYATVAC
02/01/2022,MA,854,6582,5334,68,710,49,Age80+,MOD
02/01/2022,MA,9732,4012,6319,4,79,72,Age80+,NVX
02/01/2022,MA,9153,1945,4407,60,554,45,Age80+,NVXD
02/01/2022,MA,7362,5961,2973,55,254,60,Age80+,QAZVAQ
02/01/2022,MA,1675,4880,8275,60,413,88,Age80+,SGSK
02/01/2022,MA,6658,7043,1748,41,913,94,Age80+,SIICOV
02/01/2022,MA,7920,9351,303,5,686,14,Age80+,SIN
02/01/2022,MA,102,4445,1765,2,769,9,Age80+,SPU
02/01/2022,MA,548,5663,1438,23,393,69,Age80+,SPUL
02/01/2022,MA,7913,8743,7133,8,212,6,Age80+,SRCVB
02/01/2022,MA,9353,3326,3593,43,538,9,Age80+,WUCNBG
02/01/2022,MA,5709,677,465,17,889,79,Age80+,CNBG
02/01/2022,MA,2627,5465,957,93,254,17,Age80+,UNK
02/01/2022,MA,1316,7038,350,10,657,9,Age80+,ZFUZ
02/01/2022,MA,4583,642,8636,77,643,34,AgeUnk,AZ
02/01/2022,MA,1373,4098,619,39,679,5,AgeUnk,BECNBG
02/01/2022,MA,5433,6884,3357,89,233,85,AgeUnk,BHACOV
02/01/2022,MA,3042,4049,170,38,572,32,AgeUnk,CHU
02/01/2022,MA,5156,3895,6772,97,614,66,AgeUnk,COM
02/01/2022,MA,4554,3791,4557,61,980,59,AgeUnk,CVAC
02/01/2022,MA,2390,3585,2712,62,192,49,AgeUnk,JANSS
02/01/2022,MA,3385,6709,616,35,638,30,AgeUnk,HAYATVAC
02/01/2022,MA,8744,7866,1814,89,639,70,AgeUnk,MOD
02/01/2022,MA,3464,3993,7427,58,553,34,AgeUnk,NVX
02/01/2022,MA,3071,3994,4221,25,53,96,AgeUnk,NVXD
02/01/2022,MA,6689,246,5721,17,386,24,AgeUnk,QAZVAQ
02/01/2022,MA,1377,9762,6759,6,204,69,AgeUnk,SGSK
02/01/2022,MA,1705,2618,9482,89,216,45,AgeUnk,SIICOV
02/01/2022,MA,4839,754,2318,89,633,20,AgeUnk,SIN
02/01/2022,MA,1621,820,9592,71,71,18,AgeUnk,SPU
02/01/2022,MA,5730,5503,4482,32,980,87,AgeUnk,SPUL
02/01/2022,MA,7350,9330,7467,28,873,74,AgeUnk,SRCVB
02/01/2022,MA,1413,4469,7583,73,524,70,AgeUnk,WUCNBG
02/01/2022,MA,4693,4847,949,72,93,37,AgeUnk,CNBG
02/01/2022,MA,2613,1163,2097,73,482,2,AgeUnk,UNK
02/01/2022,MA,2760,8202,8436,90,90,20,AgeUnk,ZFUZ
02/01/2022,MA,9708,4828,9298,50,126,84,1_Age<60,AZ
02/01/2022,MA,9840,2953,7881,13,411,83,1_Age<60,BECNBG
02/01/2022,MA,97,8138,6062,7,960,12,1_Age<60,BHACOV
02/01/2022,MA,1761,7707,2298,10,934,43,1_Age<60,CHU
02/01/2022,MA,7672,6022,1958,6,941,86,1_Age<60,COM
02/01/2022,MA,4439,5110,777,55,773,81,1_Age<60,CVAC
02/01/2022,MA,4307,2379,5868,51,32,83,1_Age<60,JANSS
02/01/2022,MA,2220,6195,6623,24,727,44,1_Age<60,HAYATVAC
02/01/2022,MA,3236,7745,3051,41,962,28,1_Age<60,MOD
02/01/2022,MA,9683,4132,7572,85,975,68,1_Age<60,NVX
02/01/2022,MA,8157,1557,9453,98,217,97,1_Age<60,NVXD
02/01/2022,MA,1148,1881,8776,38,711,31,1_Age<60,QAZVAQ
02/01/2022,MA,5298,8001,5413,71,790,68,1_Age<60,SGSK
02/01/2022,MA,9885,55,7208,66,815,25,1_Age<60,SIICOV
02/01/2022,MA,6535,3136,3339,43,97,86,1_Age<60,SIN
02/01/2022,MA,9071,6918,3298,53,923,24,1_Age<60,SPU
02/01/2022,MA,8108,5086,2894,67,205,10,1_Age<60,SPUL
02/01/2022,MA,4583,9619,195,49,965,78,1_Age<60,SRCVB
02/01/2022,MA,8399,3679,4324,36,702,80,1_Age<60,WUCNBG
02/01/2022,MA,5717,8742,1310,27,415,94,1_Age<60,CNBG
02/01/2022,MA,4392,9304,2582,97,540,62,1_Age<60,UNK
02/01/2022,MA,5140,2055,1370,30,484,85,1_Age<60,ZFUZ
02/01/2022,MA,7274,2456,1028,32,747,100,1_Age60+,AZ
02/01/2022,MA,5794,2433,1955,6,800,1,1_Age60+,BECNBG
02/01/2022,MA,6778,2439,9213,79,272,8,1_Age60+,BHACOV
02/01/2022,MA,7627,7585,7571,48,646,83,1_Age60+,CHU
02/01/2022,MA,8209,8418,9969,25,532,72,1_Age60+,COM
02/01/2022,MA,6288,558,987,70,392,60,1_Age60+,CVAC
02/01/2022,MA,7041,5044,7601,27,225,62,1_Age60+,JANSS
02/01/2022,MA,9652,6507,2898,28,972,5,1_Age60+,HAYATVAC
02/01/2022,MA,3895,6111,7142,69,793,3,1_Age60+,MOD
02/01/2022,MA,7138,3963,2498,38,66,33,1_Age60+,NVX
02/01/2022,MA,8620,8583,9339,90,440,37,1_Age60+,NVXD
02/01/2022,MA,2045,4577,8550,88,859,91,1_Age60+,QAZVAQ
02/01/2022,MA,232,4237,6492,91,563,86,1_Age60+,SGSK
02/01/2022,MA,8459,8479,1759,95,21,6,1_Age60+,SIICOV
02/01/2022,MA,9168,7125,2215,14,894,93,1_Age60+,SIN
02/01/2022,MA,2049,9774,7529,67,969,81,1_Age60+,SPU
02/01/2022,MA,7605,2536,7251,40,758,6,1_Age60+,SPUL
02/01/2022,MA,4312,7533,9404,76,52,93,1_Age60+,SRCVB
02/01/2022,MA,8683,427,1033,75,692,77,1_Age60+,WUCNBG
02/01/2022,MA,55,1524,9130,84,228,98,1_Age60+,CNBG
02/01/2022,MA,1448,173,4281,57,656,19,1_Age60+,UNK
02/01/2022,MA,5930,2665,7453,62,763,72,1_Age60+,ZFUZ
02/01/2022,VG,8372,6924,7423,24,37,94,ALL,AZ
02/01/2022,VG,7538,475,7143,53,943,40,ALL,BECNBG
02/01/2022,VG,4696,4437,710,23,563,97,ALL,BHACOV
02/01/2022,VG,7816,6771,6891,92,861,10,ALL,CHU
02/01/2022,VG,9374,7600,6518,74,256,78,ALL,COM
02/01/2022,VG,9819,5426,5303,48,813,66,ALL,CVAC
02/01/2022,VG,8521,233,9602,40,838,31,ALL,JANSS
02/01/2022,VG,7184,2865,3769,34,910,44,ALL,HAYATVAC
02/01/2022,VG,2457,298,4909,97,917,49,ALL,MOD
02/01/2022,VG,877,8683,6767,59,470,50,ALL,NVX
02/01/2022,VG,9532,5672,9369,86,46,80,ALL,NVXD
02/01/2022,VG,9492,6556,9921,92,191,47,ALL,QAZVAQ
02/01/2022,VG,7555,6456,5372,100,347,52,ALL,SGSK
02/01/2022,VG,5890,8399,1277,79,797,96,ALL,SIICOV
02/01/2022,VG,2656,7487,5136,47,858,5,ALL,SIN
02/01/2022,VG,1089,6639,4410,78,995,5,ALL,SPU
02/01/2022,VG,7016,1737,8673,13,331,84,ALL,SPUL
02/01/2022,VG,6262,9075,6271,65,432,89,ALL,SRCVB
02/01/2022,VG,3211,4887,4104,23,525,11,ALL,WUCNBG
02/01/2022,VG,934,8436,5698,16,896,97,ALL,CNBG
02/01/2022,VG,943,7423,156,20,881,56,ALL,UNK
02/01/2022,VG,1926,9880,799,100,999,28,ALL,ZFUZ
02/01/2022,VG,7300,5609,4334,2,973,4,Age<18,AZ
02/01/2022,VG,9597,9953,9938,74,206,49,Age<18,BECNBG
02/01/2022,VG,4060,4847,7914,70,80,97,Age<18,BHACOV
02/01/2022,VG,5219,8186,1497,84,831,89,Age<18,CHU
02/01/2022,VG,8466,1071,5751,92,450,86,Age<18,COM
02/01/2022,VG,6165,3404,9152,25,598,60,Age<18,CVAC
02/01/2022,VG,8688,4126,5795,98,992,12,Age<18,JANSS
02/01/2022,VG,3295,3092,152,53,474,42,Age<18,HAYATVAC
02/01/2022,VG,9076,2951,6225,64,127,25,Age<18,MOD
02/01/2022,VG,3193,2999,2222,51,827,61,Age<18,NVX
02/01/2022,VG,982,8768,2536,9,862,42,Age<18,NVXD
02/01/2022,VG,9147,1989,5873,43,144,39,Age<18,QAZVAQ
02/01/2022,VG,663,2785,80,47,725,43,Age<18,SGSK
02/01/2022,VG,3633,2780,3954,93,535,17,Age<18,SIICOV
02/01/2022,VG,4889,7076,9620,67,704,0,Age<18,SIN
02/01/2022,VG,6629,6012,3751,94,587,91,Age<18,SPU
02/01/2022,VG,810,5565,430,64,346,33,Age<18,SPUL
02/01/2022,VG,244,2959,6883,79,355,96,Age<18,SRCVB
02/01/2022,VG,7922,6689,845,48,631,6,Age<18,WUCNBG
02/01/2022,VG,1193,9560,9426,51,134,93,Age<18,CNBG
02/01/2022,VG,1992,1107,3529,10,566,78,Age<18,UNK
